Tiempo (s),Temperatura (°C),Temp. Máx (°C),Temp. Mín (°C)
477.0,29.449450322426856,40.0,20
477.5,29.488106895005327,40.0,20
478.0,29.46233584661968,40.0,20
478.5,29.488106895005327,40.0,20
479.0,29.449450322426856,40.0,20
479.5,29.475221370812505,40.0,20
480.0,29.50099241919816,40.0,20
480.5,29.488106895005327,40.0,20
481.0,29.475221370812505,40.0,20
481.5,29.50099241919816,40.0,20
482.0,29.475221370812505,40.0,20
482.5,29.526763467583805,40.0,20
483.0,29.475221370812505,40.0,20
483.5,29.51387794339098,40.0,20
484.0,29.51387794339098,40.0,20
484.5,29.51387794339098,40.0,20
485.0,29.50099241919816,40.0,20
485.5,29.50099241919816,40.0,20
486.0,29.46233584661968,40.0,20
486.5,29.475221370812505,40.0,20
487.0,29.51387794339098,40.0,20
487.5,29.475221370812505,40.0,20
488.0,29.50099241919816,40.0,20
488.5,29.51387794339098,40.0,20
489.0,29.50099241919816,40.0,20
489.5,29.526763467583805,40.0,20
490.0,29.526763467583805,40.0,20
490.5,29.50099241919816,40.0,20
491.0,29.51387794339098,40.0,20
491.5,29.488106895005327,40.0,20
492.0,29.51387794339098,40.0,20
492.5,29.50099241919816,40.0,20
493.0,29.50099241919816,40.0,20
493.5,29.51387794339098,40.0,20
494.0,29.50099241919816,40.0,20
494.5,29.488106895005327,40.0,20
495.0,29.526763467583805,40.0,20
495.5,29.449450322426856,40.0,20
496.0,29.488106895005327,40.0,20
496.5,29.488106895005327,40.0,20
497.0,29.46233584661968,40.0,20
497.5,29.488106895005327,40.0,20
498.0,29.46233584661968,40.0,20
498.5,29.488106895005327,40.0,20
499.0,29.46233584661968,40.0,20
499.5,29.46233584661968,40.0,20
500.0,29.46233584661968,40.0,20
500.5,29.449450322426856,40.0,20
501.0,29.475221370812505,40.0,20
501.5,29.46233584661968,40.0,20
502.0,29.449450322426856,40.0,20
502.5,29.51387794339098,40.0,20
503.0,29.46233584661968,40.0,20
503.5,29.475221370812505,40.0,20
504.0,29.488106895005327,40.0,20
504.5,29.488106895005327,40.0,20
505.0,29.488106895005327,40.0,20
505.5,29.50099241919816,40.0,20
506.0,29.51387794339098,40.0,20
506.5,29.526763467583805,40.0,20
507.0,29.50099241919816,40.0,20
