Tiempo (s),Temperatura (°C),Temp. Máx (°C),Temp. Mín (°C)
338.5,26.176527177449316,20.0,19.0
339.0,26.176527177449316,20.0,19.0
339.5,26.073442983906713,20.0,19.0
340.0,26.047671935521066,20.0,19.0
340.5,25.970358790364116,20.0,19.0
341.0,25.89304564520717,20.0,19.0
341.5,25.90593116939999,20.0,19.0
342.0,25.802846975857392,20.0,19.0
342.5,25.738419354893267,20.0,19.0
343.0,25.673991733929142,20.0,19.0
343.5,25.648220685543492,20.0,19.0
344.0,25.62244963715784,20.0,19.0
344.5,25.558022016193714,20.0,19.0
345.0,25.532250967808068,20.0,19.0
345.5,25.442052298458297,20.0,19.0
346.0,25.403395725879818,20.0,19.0
346.5,25.377624677494172,20.0,19.0
347.0,25.35185362910852,20.0,19.0
347.5,25.27454048395157,20.0,19.0
348.0,25.261654959758744,20.0,19.0
348.5,25.23588391137309,20.0,19.0
349.0,25.171456290408965,20.0,19.0
349.5,25.132799717830494,20.0,19.0
350.0,25.081257621059194,20.0,19.0
350.5,25.01683000009507,20.0,19.0
351.0,24.96528790332377,20.0,19.0
351.5,24.978173427516595,20.0,19.0
352.0,24.99105895170942,20.0,19.0
352.5,24.91374580655247,20.0,19.0
353.0,24.88797475816682,20.0,19.0
353.5,24.88797475816682,20.0,19.0
354.0,24.81066161300987,20.0,19.0
354.5,24.772005040431395,20.0,19.0
355.0,24.75911951623857,20.0,19.0
355.5,24.746233992045745,20.0,19.0
356.0,24.70757741946727,20.0,19.0
356.5,24.668920846888795,20.0,19.0
357.0,24.65603532269597,20.0,19.0
357.5,24.565836653346196,20.0,19.0
358.0,24.591607701731846,20.0,19.0
358.5,24.60449322592467,20.0,19.0
359.0,24.540065604960546,20.0,19.0
359.5,24.462752459803596,20.0,19.0
360.0,24.50140903238207,20.0,19.0
360.5,24.488523508189246,20.0,19.0
361.0,24.50140903238207,20.0,19.0
361.5,24.44986693561077,20.0,19.0
362.0,24.436981411417946,20.0,19.0
362.5,24.359668266260996,20.0,19.0
363.0,24.436981411417946,20.0,19.0
363.5,24.37255379045382,20.0,19.0
364.0,24.333897217875347,20.0,19.0
364.5,24.34678274206817,20.0,19.0
365.0,24.282355121104047,20.0,19.0
365.5,24.205041975947097,20.0,19.0
366.0,24.243698548525572,20.0,19.0
366.5,24.217927500139922,20.0,19.0
367.0,24.230813024332747,20.0,19.0
367.5,24.192156451754272,20.0,19.0
368.0,24.140614354982972,20.0,19.0
368.5,24.127728830790147,20.0,19.0
369.0,24.140614354982972,20.0,19.0
369.5,24.114843306597322,20.0,19.0
370.0,24.076186734018847,20.0,19.0
370.5,24.063301209826022,20.0,19.0
371.0,24.050415685633197,20.0,19.0
371.5,23.998873588861898,20.0,19.0
372.0,23.985988064669073,20.0,19.0
372.5,23.985988064669073,20.0,19.0
373.0,23.998873588861898,20.0,19.0
373.5,23.985988064669073,20.0,19.0
374.0,23.973102540476248,20.0,19.0
374.5,23.934445967897773,20.0,19.0
375.0,23.960217016283423,20.0,19.0
375.5,23.870018346933648,20.0,19.0
376.0,23.857132822740823,20.0,19.0
376.5,23.882903871126473,20.0,19.0
377.0,23.857132822740823,20.0,19.0
377.5,23.857132822740823,20.0,19.0
378.0,23.844247298547998,20.0,19.0
378.5,23.844247298547998,20.0,19.0
379.0,23.7927052017767,20.0,19.0
379.5,23.805590725969523,20.0,19.0
380.0,23.7927052017767,20.0,19.0
380.5,23.7411631050054,20.0,19.0
381.0,23.728277580812573,20.0,19.0
381.5,23.728277580812573,20.0,19.0
382.0,23.7411631050054,20.0,19.0
382.5,23.6896210082341,20.0,19.0
383.0,23.728277580812573,20.0,19.0
383.5,23.71539205661975,20.0,19.0
384.0,23.728277580812573,20.0,19.0
384.5,23.66384995984845,20.0,19.0
385.0,23.650964435655624,20.0,19.0
385.5,23.650964435655624,20.0,19.0
386.0,23.625193387269974,20.0,19.0
